Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,EV Total Port Count (Beta),EV CHAdeMO Port Count (Beta),EV J1772 Port Count (Beta),EV CCS Port Count (Beta),EV NEMA 14-50 Port Count (Beta),EV NEMA 515 Port Count (Beta),EV NEMA 520 Port Count (Beta),EV Tesla Port Count (Beta),EV CCS 150+ kW Port Count (Beta)
ELEC,"Walmart 965 - Tomah, WI",222 W McCoy Blvd,,Tomah,WI,54660,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,44.01925,-90.50856,2023-10-20,122809,2023-10-20 01:06:36 UTC,,,,2019-05-16,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,1,0,4,0,0,0,0,4
ELEC,"Sam's Club 6518 (Bristol, VA)",13249 Lee Highway,,Bristol,VA,24202,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,36.63576,-82.12762,2023-10-20,122837,2023-10-20 01:07:08 UTC,,,,2019-05-17,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,1,0,4,0,0,0,0,4
ELEC,"Target T1829 - N Charleston, SC",7250 Rivers Ave,,North Charleston,SC,29406,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,32.93526,-80.0371,2023-10-20,122985,2023-10-20 01:06:58 UTC,,,,2019-05-22,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,1,0,4,0,0,0,0,4
ELEC,"Walmart 2652 - Grants, NM",1000 Robert Rd,,Grants,NM,87020,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,35.12527,-107.82477,2023-10-20,123052,2023-10-20 01:06:31 UTC,,,,2019-05-28,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,1,0,4,0,0,0,0,4
ELEC,"Walmart 457 - Vidor, TX",1360 North Main Street,,Vidor,TX,77662,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,30.14292,-94.01403,2023-10-20,123054,2023-10-20 01:06:41 UTC,,,,2019-05-28,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,1,0,4,0,0,0,0,4
ELEC,"Walmart 3531 - Lacey, WA",1401 Galaxy Dr. NE,,Lacey,WA,98516,,833-632-2778,E,,Public,24 hours daily,,,,,,,6,,Electrify America,https://www.electrifyamerica.com/,GPS,47.05966,-122.77201,2023-10-20,123479,2023-10-20 01:07:07 UTC,,,,2019-06-01,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,6,1,0,6,0,0,0,0,6
ELEC,Tiffin River Service Plaza,21747 CO RD M-50,,West Unity,OH,43570,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,41.60305,-84.4086,2023-10-20,123602,2023-10-20 01:06:11 UTC,,,,2019-06-07,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,1,0,4,0,0,0,0,4
ELEC,"Walmart 1495 - Huber Heights, OH",7680 Brandt Pike,,Huber Heights,OH,45424,,833-632-2778,E,,Public,24 hours daily,,,,,,,6,,Electrify America,https://www.electrifyamerica.com/,GPS,39.8628,-84.09999,2023-10-20,123637,2023-10-20 01:06:47 UTC,,,,2019-06-10,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,6,1,0,6,0,0,0,0,6
ELEC,"Walmart 897 - Fort Stockton, TX",2610 W. Dickinson Blvd.,,Fort Stockton,TX,79735,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,30.89499,-102.90741,2023-10-20,123638,2023-10-20 01:06:14 UTC,,,,2019-06-10,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,1,0,4,0,0,0,0,4
ELEC,"Walmart 4249 - Smelterville, ID",583 Commerce Dr.,,Smelterville,ID,83868,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,47.54414,-116.1854,2023-10-20,123685,2023-10-20 01:06:14 UTC,,,,2019-06-12,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,1,0,4,0,0,0,0,4
ELEC,"Sam's Club 6549 - Pueblo, CO",412 Eagleridge Blvd.,,Pueblo,CO,81008,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,38.31849,-104.61373,2023-10-20,123686,2023-10-20 01:07:25 UTC,,,,2019-06-12,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,1,0,4,0,0,0,0,4
ELEC,"Walmart 1876 - Hood River, OR",2700 Wasco St.,,Hood River,OR,97031,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,45.71181,-121.53991,2023-10-20,123768,2023-10-20 01:06:29 UTC,,,,2019-06-14,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,1,0,4,0,0,0,0,4
ELEC,Indian Meadow Service Plaza,21738 CO RD M-50,,West Unity,OH,43570,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,41.60599,-84.40672,2023-10-20,124137,2023-10-20 01:06:23 UTC,,,,2019-06-20,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,1,0,4,0,0,0,0,4
ELEC,"Sheetz 394 - Mentor, OH",7777 Reynolds Rd.,,Mentor,OH,44060,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,41.65984,-81.37651,2023-10-20,124240,2023-10-20 01:06:48 UTC,,,,2019-06-21,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,1,0,4,0,0,0,0,4
ELEC,"Walmart 5329 - Phoenix, AZ",4435 W. Anthem Way,,ANTHEM,AZ,85086,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,33.87042,-112.15362,2023-10-20,124348,2023-10-20 01:07:23 UTC,,,,2019-06-22,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,1,0,4,0,0,0,0,4
ELEC,Seattle Premium Outlets,10600 Quil Ceda Blvd.,,Tulalip,WA,98271,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,48.09546,-122.1869,2023-10-20,124683,2023-10-20 01:06:25 UTC,,,,2019-06-25,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,1,0,4,0,0,0,0,4
ELEC,Three Rivers Mall,351 Three Rivers Dr.,,Kelso,WA,98626,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,46.13988,-122.90126,2023-10-20,124684,2023-10-20 01:07:10 UTC,,,,2019-06-25,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,1,0,4,0,0,0,0,4
ELEC,"Target T2531 - Hammond, LA",2030 Hammond Square Drive,,Hammond,LA,70403,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,30.48084,-90.46279,2023-10-20,124830,2023-10-20 01:06:29 UTC,,,,2019-06-26,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,1,0,4,0,0,0,0,4
ELEC,"Walmart 5168 - Richfield, UT",10 E. 1300 S,,Richfield,UT,84701,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,38.74781,-112.08631,2023-10-20,125446,2023-10-20 01:06:16 UTC,,,,2019-06-30,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,1,0,4,0,0,0,0,4
ELEC,"Walmart 5686 - Burbank, CA",1301 N. Victory Place,,Burbank,CA,91502,,833-632-2778,E,,Public,24 hours daily,,,,,,,10,,Electrify America,https://www.electrifyamerica.com/,GPS,34.18859,-118.32651,2023-10-20,125760,2023-10-20 01:07:32 UTC,,,,2019-07-02,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,10,1,0,10,0,0,0,0,10
ELEC,Kimco Village Commons,1400 Village Square Boulevard,,Tallahassee,FL,32312,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,30.51117,-84.24832,2023-10-20,127227,2023-10-20 01:06:39 UTC,,,,2019-07-09,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,1,0,4,0,0,0,0,4
ELEC,"Walmart 4252 - Flagstaff, AZ",2601 E. Huntington. Rd.,,Flagstaff,AZ,86004,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,35.19912,-111.6156,2023-10-20,127934,2023-10-20 01:06:24 UTC,,,,2019-07-12,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,1,0,4,0,0,0,0,4
ELEC,Del Amo Fashion Center,3525 W Carson St.,,Torrance,CA,90503,,833-632-2778,E,,Public,24 hours daily,,,,,,,6,,Electrify America,https://www.electrifyamerica.com/,GPS,33.83162,-118.34759,2023-10-20,128243,2023-10-20 01:07:42 UTC,,,,2019-07-13,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,6,1,0,6,0,0,0,0,6
ELEC,"Walmart 850 - Albuquerque, NM",2701 Carlisle Blvd,,Albuquerque,NM,87107,,833-632-2778,E,,Public,24 hours daily,,,,,,,10,,Electrify America,https://www.electrifyamerica.com/,GPS,35.11274,-106.60626,2023-10-20,129330,2023-10-20 01:07:17 UTC,,,,2019-07-17,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,10,1,0,10,0,0,0,0,7
ELEC,Harpers Station,11315 Montgomery Road,,Cincinnati,OH,45249,,833-632-2778,E,,Public,24 hours daily,,,,,,,10,,Electrify America,https://www.electrifyamerica.com/,GPS,39.27275,-84.32953,2023-10-20,133326,2023-10-20 01:06:49 UTC,,,,2019-07-23,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,10,1,0,10,0,0,0,0,9
ELEC,"Walmart 286 - Ennis, TX",700 E Ennis Avenue,,Ennis,TX,75119,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,32.33207,-96.62012,2023-10-20,133327,2023-10-20 01:06:36 UTC,,,,2019-07-23,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,1,0,4,0,0,0,0,4
ELEC,"Sam's Club 8278 - Greenville, SC",1211 Woodruff Road,,Greenville,SC,29607,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,34.82479,-82.28901,2023-10-20,133662,2023-10-20 01:07:03 UTC,,,,2019-07-24,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,1,0,4,0,0,0,0,4
ELEC,"Walmart 5959 - Houston, TX",111 Yale Street,,Houston,TX,77007,,833-632-2778,E,,Public,24 hours daily,,,,,,,6,,Electrify America,https://www.electrifyamerica.com/,GPS,29.77261,-95.39988,2023-10-20,134004,2023-10-20 01:06:41 UTC,,,,2019-07-25,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,6,1,0,6,0,0,0,0,6
ELEC,"Walmart 1438 - Cedar City, UT",1330 South Providence Center Drive,,Cedar City,UT,84720,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,37.65479,-113.08677,2023-10-20,135873,2023-10-20 01:07:42 UTC,,,,2019-07-30,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,1,0,4,0,0,0,0,4
ELEC,"Walmart 1328 - Winslow, AZ",700 Mikes Pike St.,,Winslow,AZ,86047,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,35.04197,-110.70177,2023-10-20,135874,2023-10-20 01:06:20 UTC,,,,2019-07-30,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,1,0,4,0,0,0,0,4
ELEC,"Walmart 2426 - Columbus, OH",5200 West Point Plaza,,Columbus,OH,43228,,833-632-2778,E,,Public,24 hours daily,,,,,,,8,,Electrify America,https://www.electrifyamerica.com/,GPS,39.98232,-83.14674,2023-10-20,136268,2023-10-20 01:07:16 UTC,,,,2019-07-31,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,8,1,0,8,0,0,0,0,8
ELEC,"Sam's Club 8277 - Westworth Village, TX",6760 Westworth Blvd,,Westworth Village,TX,76114,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,32.7543,-97.43069,2023-10-20,136700,2023-10-20 01:07:42 UTC,,,,2019-08-01,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,1,0,4,0,0,0,0,4
ELEC,"Walmart 3053 - Everett, WA",1605 SE Everett Mall Way,,Everett,WA,98208,,833-632-2778,E,,Public,24 hours daily,,,,,,,10,,Electrify America,https://www.electrifyamerica.com/,GPS,47.91349,-122.21331,2023-10-20,143970,2023-10-20 01:06:54 UTC,,,,2019-08-22,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,10,1,0,10,0,0,0,0,7
ELEC,Cow Creek Mercantile,1611 Smittys Blvd.,,Ritzville,WA,99169,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,47.11948,-118.36271,2023-10-20,143971,2023-10-20 01:06:42 UTC,,,,2019-08-22,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,1,0,4,0,0,0,0,4
ELEC,Ontario Mills,950 Ontario Mills Dr,,Ontario,CA,91764,,833-632-2778,E,,Public,24 hours daily,,,,,,,8,,Electrify America,https://www.electrifyamerica.com/,GPS,34.07424,-117.54753,2023-10-20,144238,2023-10-20 01:07:40 UTC,,,,2019-08-30,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,8,1,0,8,0,0,0,0,7
ELEC,"Walmart 3454 - Perry, UT",1200 S. Commerce Way,,Perry,UT,84302,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,41.48497,-112.02923,2023-10-20,145006,2023-10-20 01:06:25 UTC,,,,2019-09-06,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,1,0,4,0,0,0,0,4
ELEC,"Walmart 1963 - Turlock, CA",2111 Fulkerth Road,,Turlock,CA,95380,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,37.50834,-120.87274,2023-10-20,145207,2023-10-20 01:07:32 UTC,,,,2019-09-13,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,1,0,4,0,0,0,0,4
ELEC,Roundtree Place,2539 Ellsworth Rd,,Ypsilanti,MI,48197,,833-632-2778,E,,Public,24 hours daily,,,,,,,6,,Electrify America,https://www.electrifyamerica.com/,GPS,42.22952,-83.64926,2023-10-20,145371,2023-10-20 01:07:09 UTC,,,,2019-09-19,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,6,1,0,6,0,0,0,0,5
ELEC,"Sonic - Pecos, TX",5101 South Cedar St.,,Pecos,TX,79772,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,31.40279,-103.48466,2023-10-20,145373,2023-10-20 01:06:16 UTC,,,,2019-09-19,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,1,0,4,0,0,0,0,4
ELEC,"Walmart 5893 - Novi, MI",26090 Ingersol Dr,,Novi,MI,48375,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,42.48204,-83.4726,2023-10-20,145401,2023-10-20 01:06:32 UTC,,,,2019-09-20,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,1,0,4,0,0,0,0,4
ELEC,Tucson Premium Outlets,6401 W. Marana Center Blvd,,Tucson,AZ,85742,,833-632-2778,E,,Public,24 hours daily,,,,,,,10,,Electrify America,https://www.electrifyamerica.com/,GPS,32.37417,-111.10152,2023-10-20,145749,2023-10-20 01:07:13 UTC,,,,2019-10-02,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,10,1,0,10,0,0,0,0,5
ELEC,"Walmart 2181 - Indio, CA",82-491 Avenue 42,,Indio,CA,92203,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,33.74143,-116.22888,2023-10-20,146616,2023-10-20 01:06:47 UTC,,,,2019-10-04,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,1,0,4,0,0,0,0,4
ELEC,Great Mall,447 Great Mall Drive,,Milpitas,CA,95035,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,37.41336,-121.898,2023-10-20,146645,2023-10-20 01:07:42 UTC,,,,2019-10-05,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,1,0,4,0,0,0,0,4
ELEC,"Target T2029 - Glenwood Springs, CO",110 W. Meadows Dr.,,Glenwood Springs,CO,81601,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,39.55613,-107.34483,2023-10-20,146646,2023-10-20 01:07:15 UTC,,,,2019-10-05,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,1,0,4,0,0,0,0,4
ELEC,"Walmart 272 - Franklin, TN",3600 Mallory Ln.,,Franklin,TN,37067,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,35.94053,-86.81945,2023-10-20,146949,2023-10-20 01:06:58 UTC,,,,2019-10-12,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,1,0,4,0,0,0,0,4
ELEC,"Target 1431 - Falls Church, VA",6100 Arlington Blvd,,Falls Church,VA,22044,,833-632-2778,E,,Public,24 hours daily,,,,,,,6,,Electrify America,https://www.electrifyamerica.com/,GPS,38.86735,-77.14268,2023-10-20,147079,2023-10-20 01:06:40 UTC,,,,2019-10-19,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,6,1,0,6,0,0,0,0,6
ELEC,"Target T0627 - Tukwila, WA",301 Strander Blvd.,,Tukwila,WA,98188,,833-632-2778,E,,Public,24 hours daily,,,,,,,5,,Electrify America,https://www.electrifyamerica.com/,GPS,47.45571,-122.25738,2023-10-20,147131,2023-10-20 01:07:25 UTC,,,,2019-10-22,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,5,1,0,5,0,0,0,0,5
ELEC,Westminster Mall,75 Westminster Mall,,Westminster,CA,92683,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,33.74523,-118.01319,2023-10-20,147442,2023-10-20 01:06:48 UTC,,,,2019-11-01,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,1,0,4,0,0,0,0,4
ELEC,"Walmart 4303 - Miami, FL",3200 NW 79th St.,,Miami,FL,33147,,833-632-2778,E,,Public,24 hours daily,,,,,,,6,,Electrify America,https://www.electrifyamerica.com/,GPS,25.84427,-80.25004,2023-10-20,147515,2023-10-20 01:06:50 UTC,,,,2019-11-05,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,6,1,0,6,0,0,0,0,6
ELEC,Outlets at Orange,20 City Blvd W,,Orange,CA,92868,,833-632-2778,E,,Public,24 hours daily,,,,,,1,4,,Electrify America,https://www.electrifyamerica.com/,GPS,33.78024,-117.89244,2023-10-20,147561,2023-10-20 01:06:40 UTC,,,,2019-11-07,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,5,1,1,4,0,0,0,0,4
ELEC,Santa Rosa Plaza,1071 Santa Rosa Plaza,,Santa Rosa,CA,95401,,833-632-2778,E,,Public,24 hours daily,,,,,,,6,,Electrify America,https://www.electrifyamerica.com/,GPS,38.43861,-122.71778,2023-10-20,147646,2023-10-20 01:07:27 UTC,,,,2019-11-09,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,6,1,0,6,0,0,0,0,6
ELEC,Lordsburg Chevron,1882 Stagecoach Rd. 88045,,Lordsburg,NM,88045,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,32.34937,-108.74179,2023-10-20,147649,2023-10-20 01:06:16 UTC,,,,2019-11-09,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,1,0,4,0,0,0,0,4
ELEC,"Walmart 1899 - Riverside, CA",6250 Valley Springs Parkway,,Riverside,CA,92507,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,33.93972,-117.2856,2023-10-20,149153,2023-10-20 01:07:02 UTC,,,,2019-11-14,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,1,0,4,0,0,0,0,4
ELEC,AZ Mills Mall,5000 S. Arizona Mills Circle,,Tempe,AZ,85282,,833-632-2778,E,,Public,24 hours daily,,,,,,,8,,Electrify America,https://www.electrifyamerica.com/,GPS,33.37958,-111.96659,2023-10-20,149194,2023-10-20 01:07:45 UTC,,,,2019-11-15,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,8,1,0,8,0,0,0,0,8
ELEC,"Sam's Club 4822 - Murrieta, CA",40500 MURRIETA HOT SPRINGS RD.,,Murrieta,CA,92563,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,33.55405,-117.17677,2023-10-20,149639,2023-10-20 01:07:09 UTC,,,,2019-11-28,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,1,0,4,0,0,0,0,4
ELEC,"Walmart 1784 - Salem, OR",3025 Lancaster Dr. NE,,Salem,OR,97305,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,44.9655,-122.98536,2023-10-20,149740,2023-10-20 01:07:01 UTC,,,,2019-12-05,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,1,0,4,0,0,0,0,4
ELEC,"Target T2613 - Chicago, IL",1200 N Larrabee St,,Chicago,IL,60610,,833-632-2778,E,,Public,24 hours daily,,,,,,,6,,Electrify America,https://www.electrifyamerica.com/,GPS,41.90421,-87.64352,2023-10-20,149766,2023-10-20 01:07:30 UTC,,,,2019-12-06,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,6,1,0,6,0,0,0,0,6
ELEC,Tysons West,1500 B Cornerside Blvd.,,Vienna,VA,22182,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,38.93018,-77.24553,2023-10-20,149793,2023-10-20 01:07:12 UTC,,,,2019-12-07,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4,1,0,4,0,0,0,0,4
